vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost,race_id
88,Shane Van Gisbergen #,Chv,72,71,2,2,5685.481,5950.476,264.995,5701.271,5943.251,241.98,15.79,7.225,OTHER,False,False,False,False,0,0,20,36,-16,5546
48,Alex Bowman,Chv,73,73,2,2,5933.935,5960.338,26.403,5947.451,5951.011,3.56,13.516,9.327,OTHER,False,False,False,False,0,0,1,13,-12,5546
23,Bubba Wallace,Tyt,73,73,2,2,5934.175,5959.349,25.174,5946.231,5948.751,2.52,12.056,10.598,OTHER,False,False,False,False,0,0,2,8,-6,5546
45,Tyler Reddick,Tyt,73,73,2,2,5934.436,5960.008,25.572,5940.131,5943.271,3.14,5.695,16.737,OTHER,False,False,False,False,0,0,3,11,-8,5546
9,Chase Elliott,Chv,73,73,2,2,5934.645,5959.801,25.156,5951.651,5954.851,3.2,17.006,4.95,OTHER,False,False,False,False,0,0,4,9,-5,5546
20,Christopher Bell,Tyt,73,73,2,2,5934.869,5961.684,26.815,5939.971,5943.571,3.6,5.102,18.113,OTHER,False,False,False,False,0,0,6,16,-10,5546
43,Erik Jones,Tyt,73,73,2,2,5935.089,5961.41,26.321,5945.371,5948.911,3.54,10.282,12.499,OTHER,False,False,False,False,0,0,7,14,-7,5546
24,William Byron,Chv,73,73,2,2,5937.82,5963.503,25.683,5945.251,5947.671,2.42,7.431,15.832,OTHER,False,False,False,False,0,0,13,18,-5,5546
34,Todd Gilliland,Frd,73,73,2,2,5938.322,5964.289,25.967,5949.151,5952.191,3.04,10.829,12.098,OTHER,False,False,False,False,0,0,14,20,-6,5546
5,Kyle Larson,Chv,73,73,2,2,5938.637,5965.341,26.704,5953.211,5956.871,3.66,14.574,8.47,OTHER,False,False,False,False,0,0,15,22,-7,5546
01,* Corey LaJoie,Frd,73,73,2,2,5939.833,5967.034,27.201,5946.891,5950.951,4.06,7.058,16.083,OTHER,False,False,False,False,0,0,19,23,-4,5546
3,Austin Dillon,Chv,73,73,2,2,5941.954,5968.591,26.637,5954.651,5957.731,3.08,12.697,10.86,OTHER,False,False,False,False,0,0,25,24,1,5546
51,Cody Ware,Frd,73,73,2,2,5941.681,5979.189,37.508,5951.931,5965.691,13.76,10.25,13.498,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,25,-2,5546
7,Justin Haley,Chv,74,73,2,2,5942.443,5981.217,38.774,5961.551,5969.471,7.92,19.108,11.746,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,26,0,5546
10,Ty Dillon,Chv,74,73,2,2,5942.772,5982.267,39.495,5959.011,5972.271,13.26,16.239,9.996,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,27,27,0,5546
6,Brad Keselowski,Frd,73,73,2,2,5941.19,5988.97,47.78,5958.631,5981.091,22.46,17.441,7.879,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,29,-7,5546
42,John Hunter Nemechek,Tyt,73,73,2,2,5940.346,5999.224,58.878,5948.071,5981.771,33.7,7.725,17.453,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,31,-11,5546
41,Cole Custer,Frd,73,73,2,2,5940.686,6048.637,107.951,5956.631,6040.291,83.66,15.945,8.346,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,32,-11,5546
22,Joey Logano,Frd,72,72,2,2,5808.693,6054.315,245.622,5828.091,6050.171,222.08,19.398,4.144,OTHER,False,False,False,False,0,0,7,35,-28,5546
54,Ty Gibbs,Tyt,73,73,2,2,5938.903,6052.923,114.02,5955.031,6045.391,90.36,16.128,7.532,OTHER,False,False,False,False,0,0,17,33,-16,5546
11,Denny Hamlin,Tyt,74,74,2,2,6067.593,6094.228,26.635,6075.651,6079.231,3.58,8.058,14.997,OTHER,False,False,False,False,0,0,9,18,-9,5546
84,* Jimmie Johnson,Tyt,74,74,2,2,6068.728,6095.388,26.66,6078.231,6081.491,3.26,9.503,13.897,OTHER,False,False,False,False,0,0,12,20,-8,5546
19,Chase Briscoe,Tyt,74,74,2,2,6069.021,6094.148,25.127,6088.371,6090.891,2.52,19.35,3.257,OTHER,False,False,False,False,0,0,13,17,-4,5546
77,Carson Hocevar,Chv,74,74,2,2,6068.308,6104.764,36.456,6075.491,6086.291,10.8,7.183,18.473,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,28,-18,5546
40,* Justin Allgaier(i),Chv,75,74,2,2,6077.227,6121.732,44.505,6095.191,6115.351,20.16,17.964,6.381,OTHER,False,False,False,False,0,0,27,31,-4,5546
8,Kyle Busch,Chv,75,74,2,2,6078.824,6136.387,57.563,6095.211,6129.651,34.44,16.387,6.736,OTHER,False,False,False,False,0,0,30,32,-2,5546
88,Shane Van Gisbergen #,Chv,74,72,2,2,6063.594,6143.314,79.72,6078.691,6135.531,56.84,15.097,7.783,OTHER,False,False,False,False,0,0,36,36,0,5546
35,Riley Herbst #,Tyt,74,74,2,2,6069.535,6142.37,72.835,6078.871,6127.831,48.96,9.336,14.539,OTHER,False,False,False,False,0,0,15,33,-18,5546
2,Austin Cindric,Frd,83,83,2,2,6687.345,6713.79,26.445,6705.891,6709.991,4.1,18.546,3.799,OTHER,False,False,False,False,0,0,1,5,-4,5546
60,Ryan Preece,Frd,83,83,2,2,6687.681,6715.104,27.423,6704.711,6709.291,4.58,17.03,5.813,OTHER,False,False,False,False,0,0,2,8,-6,5546
4,Noah Gragson,Frd,83,83,2,2,6687.929,6714.272,26.343,6693.231,6695.731,2.5,5.302,18.541,OTHER,False,False,False,False,0,0,3,6,-3,5546
17,Chris Buescher,Frd,83,83,2,2,6688.221,6716.57,28.349,6692.471,6698.291,5.82,4.25,18.279,OTHER,False,False,False,False,0,0,4,14,-10,5546
71,Michael McDowell,Chv,83,83,2,2,6688.516,6716.186,27.67,6707.031,6712.031,5.0,18.515,4.155,OTHER,False,False,False,False,0,0,5,10,-5,5546
45,Tyler Reddick,Tyt,83,83,2,2,6688.8,6716.367,27.567,6694.691,6698.871,4.18,5.891,17.496,OTHER,False,False,False,False,0,0,6,12,-6,5546
9,Chase Elliott,Chv,83,83,2,2,6689.037,6714.705,25.668,6706.211,6709.831,3.62,17.174,4.874,OTHER,False,False,False,False,0,0,7,7,0,5546
12,Ryan Blaney,Frd,83,83,2,2,6689.363,6715.982,26.619,6703.271,6707.071,3.8,13.908,8.911,OTHER,False,False,False,False,0,0,9,9,0,5546
48,Alex Bowman,Chv,83,83,2,2,6689.627,6716.49,26.863,6703.431,6707.111,3.68,13.804,9.379,OTHER,False,False,False,False,0,0,10,13,-3,5546
99,Daniel Suarez,Chv,83,83,2,2,6690.106,6716.236,26.13,6698.151,6701.771,3.62,8.045,14.465,OTHER,False,False,False,False,0,0,12,11,1,5546
34,Todd Gilliland,Frd,83,83,2,2,6689.872,6716.821,26.949,6700.551,6704.671,4.12,10.679,12.15,OTHER,False,False,False,False,0,0,11,15,-4,5546
20,Christopher Bell,Tyt,83,83,2,2,6690.364,6717.03,26.666,6695.371,6699.391,4.02,5.007,17.639,OTHER,False,False,False,False,0,0,13,16,-3,5546
3,Austin Dillon,Chv,83,83,2,2,6690.704,6717.444,26.74,6702.571,6706.451,3.88,11.867,10.993,OTHER,False,False,False,False,0,0,14,17,-3,5546
47,Ricky Stenhouse Jr.,Chv,83,83,2,2,6691.017,6718.515,27.498,6700.571,6705.331,4.76,9.554,13.184,OTHER,False,False,False,False,0,0,15,20,-5,5546
24,William Byron,Chv,83,83,2,2,6691.276,6717.702,26.426,6698.471,6702.551,4.08,7.195,15.151,OTHER,False,False,False,False,0,0,16,18,-2,5546
7,Justin Haley,Chv,83,83,2,2,6691.615,6718.295,26.68,6703.051,6706.851,3.8,11.436,11.444,OTHER,False,False,False,False,0,0,17,19,-2,5546
01,* Corey LaJoie,Frd,83,83,2,2,6691.895,6719.336,27.441,6698.691,6703.371,4.68,6.796,15.965,OTHER,False,False,False,False,0,0,18,25,-7,5546
43,Erik Jones,Tyt,83,83,2,2,6692.159,6718.836,26.677,6702.631,6706.051,3.42,10.472,12.785,OTHER,False,False,False,False,0,0,19,22,-3,5546
10,Ty Dillon,Chv,83,83,2,2,6692.467,6719.02,26.553,6706.031,6709.371,3.34,13.564,9.649,OTHER,False,False,False,False,0,0,21,23,-2,5546
5,Kyle Larson,Chv,83,83,2,2,6692.702,6718.562,25.86,6707.651,6710.291,2.64,14.949,8.271,OTHER,False,False,False,False,0,0,22,21,1,5546
42,John Hunter Nemechek,Tyt,83,83,2,2,6693.016,6720.249,27.233,6700.691,6704.331,3.64,7.675,15.918,OTHER,False,False,False,False,0,0,23,26,-3,5546
6,Brad Keselowski,Frd,83,83,2,2,6693.308,6719.143,25.835,6709.251,6712.031,2.78,15.943,7.112,OTHER,False,False,False,False,0,0,24,24,0,5546
54,Ty Gibbs,Tyt,83,83,2,2,6693.536,6721.065,27.529,6709.891,6713.871,3.98,16.355,7.194,OTHER,False,False,False,False,0,0,26,27,-1,5546
41,Cole Custer,Frd,83,83,2,2,6694.105,6721.406,27.301,6709.311,6712.931,3.62,15.206,8.475,OTHER,False,False,False,False,0,0,28,28,0,5546
11,Denny Hamlin,Tyt,83,83,2,2,6695.57,6722.667,27.097,6704.151,6707.791,3.64,8.581,14.876,OTHER,False,False,False,False,0,0,33,29,4,5546
8,Kyle Busch,Chv,83,83,2,2,6693.82,6723.957,30.137,6710.651,6717.471,6.82,16.831,6.486,OTHER,False,False,False,False,0,0,27,32,-5,5546
40,* Justin Allgaier(i),Chv,83,83,2,2,6694.52,6723.219,28.699,6712.671,6717.051,4.38,18.151,6.168,OTHER,False,False,False,False,0,0,29,30,-1,5546
35,Riley Herbst #,Tyt,83,83,2,2,6694.739,6726.743,32.004,6706.031,6712.611,6.58,11.292,14.132,OTHER,False,False,False,False,0,0,30,33,-3,5546
19,Chase Briscoe,Tyt,83,83,2,2,6695.091,6723.709,28.618,6716.231,6720.471,4.24,21.14,3.238,OTHER,False,False,False,False,0,0,31,31,0,5546
22,Joey Logano,Frd,84,83,2,2,6736.509,6827.748,91.239,6754.871,6823.191,68.32,18.362,4.557,OTHER,False,False,False,False,0,0,34,34,0,5546
23,Bubba Wallace,Tyt,84,84,2,2,6818.59,6844.788,26.198,6830.871,6834.251,3.38,12.281,10.537,OTHER,False,False,False,False,0,0,1,7,-6,5546
51,Cody Ware,Frd,84,84,2,2,6819.126,6847.362,28.236,6829.171,6834.651,5.48,10.045,12.711,OTHER,False,False,False,False,0,0,2,12,-10,5546
77,Carson Hocevar,Chv,84,84,2,2,6819.806,6853.916,34.11,6827.351,6833.671,6.32,7.545,20.245,OTHER,False,False,False,False,0,0,3,23,-20,5546
84,* Jimmie Johnson,Tyt,84,84,2,2,6820.258,6848.31,28.052,6829.811,6834.131,4.32,9.553,14.179,OTHER,False,False,False,False,0,0,4,15,-11,5546
40,* Justin Allgaier(i),Chv,85,84,2,2,6835.153,6861.405,26.252,6852.231,6855.231,3.0,17.078,6.174,OTHER,False,False,False,False,0,0,30,32,-2,5546
19,Chase Briscoe,Tyt,85,84,2,2,6835.487,6860.674,25.187,6854.571,6856.811,2.24,19.084,3.863,OTHER,False,False,False,False,0,0,32,31,1,5546
8,Kyle Busch,Chv,85,84,2,2,6835.854,6863.321,27.467,6851.871,6856.991,5.12,16.017,6.33,OTHER,False,False,False,False,0,0,33,33,0,5546
88,Shane Van Gisbergen #,Chv,84,82,2,2,6820.684,6899.385,78.701,6836.291,6891.911,55.62,15.607,7.474,OTHER,False,False,False,False,0,0,35,35,0,5546
38,Zane Smith,Frd,64,63,2,1,4815.343,8314.685,3499.342,8281.451,8309.451,28.0,3466.108,5.234,OTHER,False,False,False,False,0,0,40,40,0,5546
88,Shane Van Gisbergen #,Chv,120,115,1,1,8603.323,8640.158,36.835,8618.531,8632.771,14.24,15.208,7.387,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,35,35,0,5546
84,* Jimmie Johnson,Tyt,126,125,1,1,8846.398,8876.298,29.9,8855.651,8856.771,1.12,9.253,19.527,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,33,34,-1,5546
22,Joey Logano,Frd,131,131,2,2,9223.922,9350.6,126.678,9242.251,9346.151,103.9,18.329,4.449,OTHER,False,False,False,False,0,0,8,34,-26,5546
12,Ryan Blaney,Frd,132,132,2,2,9350.045,9386.2,36.155,9363.871,9377.411,13.54,13.826,8.789,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,7,-6,5546
2,Austin Cindric,Frd,132,132,2,2,9350.335,9387.182,36.847,9368.991,9383.371,14.38,18.656,3.811,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,9,-7,5546
9,Chase Elliott,Chv,132,132,2,2,9350.55,9387.831,37.281,9367.671,9382.891,15.22,17.121,4.94,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,11,-8,5546
48,Alex Bowman,Chv,132,132,2,2,9350.829,9389.824,38.995,9364.491,9380.631,16.14,13.662,9.193,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,18,-14,5546
34,Todd Gilliland,Frd,132,132,2,2,9351.073,9389.641,38.568,9361.771,9377.951,16.18,10.698,11.69,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,17,-12,5546
17,Chris Buescher,Frd,132,132,2,2,9351.291,9388.326,37.035,9355.831,9370.411,14.58,4.54,17.915,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,14,-8,5546
43,Erik Jones,Tyt,132,132,2,2,9351.54,9388.67,37.13,9361.831,9376.311,14.48,10.291,12.359,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,15,-8,5546
23,Bubba Wallace,Tyt,132,132,2,2,9351.753,9386.55,34.797,9363.971,9376.231,12.26,12.218,10.319,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,8,0,5546
8,Kyle Busch,Chv,132,132,2,2,9351.996,9387.332,35.336,9367.911,9381.171,13.26,15.915,6.161,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,9,10,-1,5546
35,Riley Herbst #,Tyt,132,132,2,2,9352.224,9390.156,37.932,9360.771,9376.371,15.6,8.547,13.785,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,19,-9,5546
5,Kyle Larson,Chv,132,132,2,2,9352.427,9388.319,35.892,9366.951,9380.311,13.36,14.524,8.008,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,13,-2,5546
47,Ricky Stenhouse Jr.,Chv,132,132,2,2,9352.692,9391.547,38.855,9362.251,9378.591,16.34,9.559,12.956,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,22,-10,5546
60,Ryan Preece,Frd,132,132,2,2,9353.054,9392.317,39.263,9370.571,9386.691,16.12,17.517,5.626,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,23,-10,5546
24,William Byron,Chv,132,132,2,2,9353.308,9388.982,35.674,9360.351,9373.751,13.4,7.043,15.231,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,16,-2,5546
54,Ty Gibbs,Tyt,132,132,2,2,9353.538,9390.646,37.108,9369.131,9383.391,14.26,15.593,7.255,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,20,-4,5546
42,John Hunter Nemechek,Tyt,132,132,2,2,9354.065,9391.519,37.454,9361.011,9375.851,14.84,6.946,15.668,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,21,-3,5546
84,* Jimmie Johnson,Tyt,133,132,2,2,9358.192,9387.977,29.785,9367.771,9373.291,5.52,9.579,14.686,OTHER,False,False,False,False,0,0,32,12,20,5546
20,Christopher Bell,Tyt,132,132,2,2,9353.749,9392.971,39.222,9365.031,9375.051,10.02,11.282,17.92,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,25,-8,5546
11,Denny Hamlin,Tyt,132,132,2,2,9354.412,9395.825,41.413,9362.711,9381.051,18.34,8.299,14.774,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,32,-13,5546
6,Brad Keselowski,Frd,132,132,2,2,9354.938,9393.814,38.876,9371.511,9386.951,15.44,16.573,6.863,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,28,-7,5546
4,Noah Gragson,Frd,132,132,2,2,9355.128,9394.855,39.727,9361.051,9377.891,16.84,5.923,16.964,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,29,-7,5546
01,* Corey LaJoie,Frd,132,132,2,2,9355.379,9395.603,40.224,9362.211,9379.791,17.58,6.832,15.812,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,31,-8,5546
99,Daniel Suarez,Chv,132,132,2,2,9355.637,9393.704,38.067,9364.451,9379.571,15.12,8.814,14.133,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,27,-3,5546
3,Austin Dillon,Chv,132,132,2,2,9355.976,9392.601,36.625,9367.791,9382.171,14.38,11.815,10.43,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,24,1,5546
19,Chase Briscoe,Tyt,132,132,2,2,9356.241,9395.038,38.797,9375.291,9391.951,16.66,19.05,3.087,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,30,-4,5546
40,* Justin Allgaier(i),Chv,132,132,2,2,9356.515,9396.341,39.826,9373.851,9390.511,16.66,17.336,5.83,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,33,-5,5546
71,Michael McDowell,Chv,132,132,2,2,9357.035,9393.122,36.087,9375.751,9389.051,13.3,18.716,4.071,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,26,3,5546
7,Justin Haley,Chv,133,133,2,2,9479.004,9517.749,38.745,9490.431,9506.311,15.88,11.427,11.438,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,29,-27,5546
45,Tyler Reddick,Tyt,133,133,2,2,9479.261,9517.425,38.164,9485.431,9500.691,15.26,6.17,16.734,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,28,-25,5546
10,Ty Dillon,Chv,133,133,2,2,9480.307,9517.377,37.07,9493.851,9507.571,13.72,13.544,9.806,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,26,-18,5546
77,Carson Hocevar,Chv,133,133,2,2,9478.676,9519.567,40.891,9485.411,9501.971,16.56,6.735,17.596,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,31,-30,5546
41,Cole Custer,Frd,133,133,2,2,9479.525,9527.389,47.864,9494.451,9518.971,24.52,14.926,8.418,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,32,-28,5546
88,Shane Van Gisbergen #,Chv,134,128,2,2,9501.447,9538.3,36.853,9519.291,9530.771,11.48,17.844,7.529,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,35,35,0,5546
51,Cody Ware,Frd,133,133,2,2,9479.97,9567.045,87.075,9489.951,9552.411,62.46,9.981,14.634,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,33,-28,5546
22,Joey Logano,Frd,134,133,2,2,9487.222,9588.854,101.632,9506.171,9583.531,77.36,18.949,5.323,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,34,-16,5546
38,Zane Smith,Frd,133,82,2,2,9480.819,9595.771,114.952,9498.931,9590.211,91.28,18.112,5.56,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,37,37,0,5546
21,Josh Berry,Frd,133,93,2,2,9481.515,9619.505,137.99,9497.951,9612.971,115.02,16.436,6.534,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,36,36,0,5546
16,AJ Allmendinger,Chv,43,42,1,0,3678.03,-1.0,300.0,3689.571,3759.231,69.66,11.541,-1.0,OTHER,False,False,False,False,0,0,41,41,0,5546
56,* Martin Truex Jr.,Tyt,71,70,2,0,5572.631,-1.0,300.0,5587.071,5586.071,-1.0,14.44,-1.0,OTHER,False,False,False,False,0,0,28,36,-8,5546
1,Ross Chastain,Chv,71,70,2,0,5624.892,-1.0,300.0,5631.971,5735.731,103.76,7.079,-1.0,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,37,37,0,5546
4,Noah Gragson,Frd,136,135,2,2,9748.829,9775.87,27.041,9754.591,9758.931,4.34,5.762,16.939,OTHER,False,False,False,False,0,0,23,23,0,5546
7,Justin Haley,Chv,136,135,2,2,9751.979,9778.784,26.805,9763.631,9766.991,3.36,11.652,11.793,OTHER,False,False,False,False,0,0,30,31,-1,5546
77,Carson Hocevar,Chv,136,135,2,2,9752.723,9783.185,30.462,9759.471,9763.891,4.42,6.748,19.294,OTHER,False,False,False,False,0,0,32,34,-2,5546
40,* Justin Allgaier(i),Chv,136,135,2,2,9750.68,9777.127,26.447,9767.971,9771.131,3.16,17.291,5.996,OTHER,False,False,False,False,0,0,27,26,1,5546
10,Ty Dillon,Chv,136,135,2,2,9751.089,9777.158,26.069,9764.451,9767.731,3.28,13.362,9.427,OTHER,False,False,False,False,0,0,28,27,1,5546
41,Cole Custer,Frd,136,135,2,2,9753.03,9778.667,25.637,9767.731,9770.751,3.02,14.701,7.916,OTHER,False,False,False,False,0,0,33,30,3,5546
22,Joey Logano,Frd,136,135,2,2,9753.332,9780.197,26.865,9771.831,9775.611,3.78,18.499,4.586,OTHER,False,False,False,False,0,0,34,33,1,5546
88,Shane Van Gisbergen #,Chv,136,130,2,2,9754.202,9781.561,27.359,9770.131,9773.731,3.6,15.929,7.83,OTHER,False,False,False,False,0,0,35,35,0,5546
88,Shane Van Gisbergen #,Chv,138,132,1,1,9947.689,9977.408,29.719,9963.611,9969.591,5.98,15.922,7.817,OTHER,False,False,False,False,0,0,35,35,0,5546
24,William Byron,Chv,162,162,2,2,11207.873,11235.481,27.608,11214.951,11220.131,5.18,7.078,15.35,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,3,6,-3,5546
17,Chris Buescher,Frd,162,162,2,2,11210.515,11237.843,27.328,11214.811,11219.331,4.52,4.296,18.512,OTHER,False,False,False,False,0,0,12,11,1,5546
45,Tyler Reddick,Tyt,162,162,2,2,11210.772,11238.61,27.838,11216.491,11221.791,5.3,5.719,16.819,OTHER,False,False,False,False,0,0,13,13,0,5546
20,Christopher Bell,Tyt,162,162,2,2,11211.715,11239.444,27.729,11216.871,11221.591,4.72,5.156,17.853,OTHER,False,False,False,False,0,0,17,17,0,5546
23,Bubba Wallace,Tyt,162,162,2,2,11207.354,11234.915,27.561,11219.411,11224.251,4.84,12.057,10.664,OTHER,False,False,False,False,0,0,1,4,-3,5546
12,Ryan Blaney,Frd,162,162,2,2,11207.597,11235.128,27.531,11221.431,11226.031,4.6,13.834,9.097,OTHER,False,False,False,False,0,0,2,5,-3,5546
84,* Jimmie Johnson,Tyt,162,162,2,2,11209.21,11249.611,40.401,11218.351,11234.571,16.22,9.141,15.04,OTHER,False,False,False,False,0,0,7,32,-25,5546
3,Austin Dillon,Chv,162,162,2,2,11209.48,11237.249,27.769,11221.171,11226.171,5.0,11.691,11.078,OTHER,False,False,False,False,0,0,8,9,-1,5546
35,Riley Herbst #,Tyt,162,162,2,2,11209.981,11239.895,29.914,11219.011,11225.411,6.4,9.03,14.484,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,10,18,-8,5546
42,John Hunter Nemechek,Tyt,162,162,2,2,11211.069,11237.634,26.565,11218.071,11221.651,3.58,7.002,15.983,OTHER,False,False,False,False,0,0,14,10,4,5546
43,Erik Jones,Tyt,162,162,2,2,11211.297,11240.116,28.819,11221.471,11227.071,5.6,10.174,13.045,OTHER,False,False,False,False,0,0,15,20,-5,5546
11,Denny Hamlin,Tyt,162,162,2,2,11213.42,11241.291,27.871,11221.471,11226.451,4.98,8.051,14.84,OTHER,False,False,False,False,0,0,23,25,-2,5546
01,* Corey LaJoie,Frd,162,162,2,2,11214.715,11241.138,26.423,11221.411,11225.391,3.98,6.696,15.747,OTHER,False,False,False,False,0,0,27,24,3,5546
4,Noah Gragson,Frd,162,162,2,2,11215.605,11242.866,27.261,11221.351,11226.111,4.76,5.746,16.755,OTHER,False,False,False,False,0,0,31,27,4,5546
9,Chase Elliott,Chv,162,162,2,2,11208.143,11236.592,28.449,11225.531,11231.411,5.88,17.388,5.181,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,4,7,-3,5546
2,Austin Cindric,Frd,162,162,2,2,11208.469,11234.887,26.418,11227.211,11230.631,3.42,18.742,4.256,OTHER,False,False,False,False,0,0,5,3,2,5546
8,Kyle Busch,Chv,162,162,2,2,11208.716,11237.132,28.416,11224.651,11229.211,4.56,15.935,7.921,OTHER,False,False,False,False,0,0,6,8,-2,5546
5,Kyle Larson,Chv,162,162,2,2,11209.747,11238.889,29.142,11224.591,11230.891,6.3,14.844,7.998,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,9,15,-6,5546
19,Chase Briscoe,Tyt,162,162,2,2,11210.242,11238.61,28.368,11229.391,11235.251,5.86,19.149,3.359,OTHER,False,False,False,False,0,0,11,12,-1,5546
41,Cole Custer,Frd,162,162,2,2,11211.545,11241.102,29.557,11226.451,11233.031,6.58,14.906,8.071,OTHER,False,False,False,False,0,0,16,23,-7,5546
6,Brad Keselowski,Frd,162,162,2,2,11211.945,11238.839,26.894,11227.731,11232.091,4.36,15.786,6.748,OTHER,False,False,False,False,0,0,18,14,4,5546
54,Ty Gibbs,Tyt,162,162,2,2,11212.22,11241.501,29.281,11228.311,11234.591,6.28,16.091,6.91,OTHER,False,False,False,False,0,0,19,26,-7,5546
34,Todd Gilliland,Frd,162,162,2,2,11212.866,11239.095,26.229,11223.971,11226.831,2.86,11.105,12.264,OTHER,False,False,False,False,0,0,20,16,4,5546
48,Alex Bowman,Chv,162,162,2,2,11213.163,11240.169,27.006,11226.831,11230.971,4.14,13.668,9.198,OTHER,False,False,False,False,0,0,22,21,1,5546
47,Ricky Stenhouse Jr.,Chv,162,162,2,2,11214.448,11253.464,39.016,11224.031,11239.931,15.9,9.583,13.533,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,26,34,-8,5546
10,Ty Dillon,Chv,162,162,2,2,11215.081,11251.865,36.784,11228.791,11242.071,13.28,13.71,9.794,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,33,-5,5546
51,Cody Ware,Frd,163,162,2,2,11216.177,11246.858,30.681,11227.791,11233.931,6.14,11.614,12.927,OTHER,False,False,False,False,0,0,33,30,3,5546
99,Daniel Suarez,Chv,163,162,2,2,11216.388,11243.326,26.938,11224.951,11229.151,4.2,8.563,14.175,OTHER,False,False,False,False,0,0,34,28,6,5546
71,Michael McDowell,Chv,162,162,2,2,11212.624,11240.083,27.459,11231.391,11235.971,4.58,18.767,4.112,OTHER,False,False,False,False,0,0,20,19,1,5546
22,Joey Logano,Frd,162,162,2,2,11213.675,11240.568,26.893,11232.651,11236.191,3.54,18.976,4.377,OTHER,False,False,False,False,0,0,24,22,2,5546
40,* Justin Allgaier(i),Chv,162,162,2,2,11214.221,11247.951,33.73,11231.571,11241.851,10.28,17.35,6.1,OTHER,False,False,False,False,0,0,25,31,-6,5546
60,Ryan Preece,Frd,162,162,2,2,11215.426,11245.395,29.969,11233.191,11239.871,6.68,17.765,5.524,OTHER,False,False,False,False,0,0,29,29,0,5546
88,Shane Van Gisbergen #,Chv,163,156,2,2,11275.689,11310.405,34.716,11291.671,11302.951,11.28,15.982,7.454,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,35,35,0,5546
